case_id_first,num_requests,layer_idx,layer,term1_data_KtT_W_minus_Vt_sq,term1_step_KtT_W_minus_Vt_sq,term2_W_minus_W0global_sq,term3_trace_deltaT_G0_delta,orig_weight_norm,upd_norm,z_error_mean
7969,100,1,5,198896.6356201172,2884.616455078125,164.82969665527344,0.07342702150344849,75.79550170898438,1.3933275938034058,5.419251441955566
7969,100,2,6,178845.0330505371,2512.74951171875,247.84689331054688,0.12578943371772766,75.3852767944336,1.6813931465148926,5.128751754760742
7969,100,3,7,145742.60369873047,1986.39599609375,409.323974609375,0.19828353822231293,76.51107025146484,2.200526714324951,4.7379069328308105
7969,100,4,8,103872.92848205566,1261.308837890625,1051.120361328125,0.5443970561027527,76.76831817626953,3.7786386013031006,4.228845596313477
7969,100,0,4,209181.84307861328,3036.58447265625,99.2132568359375,0.03816471993923187,76.06268310546875,1.1042993068695068,5.546581745147705
7969,100,1,5,199305.255859375,2853.187255859375,145.10867309570312,0.06671059876680374,75.8585205078125,1.2884306907653809,5.354462623596191
7969,100,2,6,180372.28833007812,2505.2841796875,219.60073852539062,0.11505567282438278,75.44074249267578,1.5551986694335938,5.086469650268555
7969,100,3,7,148276.72512817383,2005.6932373046875,361.07147216796875,0.17911720275878906,76.55401611328125,2.0225682258605957,4.720598220825195
7969,100,4,8,107725.26596069336,1332.69873046875,934.6114501953125,0.49277031421661377,76.66595458984375,3.453394651412964,4.249130725860596
8076,100,0,4,215951.19848632812,3225.810546875,119.66365051269531,0.04460296034812927,75.99124908447266,1.2432520389556885,5.758544921875
8076,100,1,5,203962.89697265625,2998.25439453125,173.0062255859375,0.07785976678133011,75.75062561035156,1.444855809211731,5.534810543060303
8076,100,2,6,182404.36108398438,2600.672607421875,261.2498779296875,0.1340337097644806,75.33465576171875,1.7491220235824585,5.233078479766846
8076,100,3,7,147652.63525390625,2035.6771240234375,432.58111572265625,0.21198558807373047,76.46189880371094,2.30356502532959,4.820657730102539
8076,100,4,8,103838.46630859375,1269.36767578125,1105.9276123046875,0.5799775719642639,76.772216796875,3.9267845153808594,4.277031898498535
8076,100,0,4,213254.779296875,3303.400390625,115.83841705322266,0.042875148355960846,76.00164794921875,1.242049217224121,5.837265491485596
8076,100,1,5,201978.45556640625,3065.4404296875,167.24839782714844,0.07448114454746246,75.77291870117188,1.4362488985061646,5.611086368560791
8076,100,2,6,181589.365234375,2670.56396484375,251.34307861328125,0.12745392322540283,75.361328125,1.7313686609268188,5.311984539031982
8076,100,3,7,147935.724609375,2108.574951171875,414.8819580078125,0.20084163546562195,76.49040985107422,2.2733755111694336,4.905332565307617
8076,100,4,8,105532.3427734375,1336.580078125,1064.297607421875,0.5508863925933838,76.76313781738281,3.905742883682251,4.374288082122803
8076,100,0,4,212440.9296875,3264.98876953125,100.73530578613281,0.03871104121208191,76.04652404785156,1.1460397243499756,5.771327495574951
8076,100,1,5,202365.20239257812,3056.07080078125,147.19334411621094,0.06762930750846863,75.83654022216797,1.3360093832015991,5.562836170196533
8076,100,2,6,183106.03173828125,2683.17333984375,222.6478729248047,0.11654993891716003,75.4175796508789,1.6110389232635498,5.2804975509643555
8076,100,3,7,150513.7890625,2140.5009765625,365.9442138671875,0.1814219355583191,76.5339126586914,2.104611396789551,4.897069931030273
8076,100,4,8,109442.185546875,1419.072998046875,946.62060546875,0.4988175630569458,76.65914154052734,3.5926437377929688,4.404356002807617
8183,100,0,4,219012.45458984375,3061.07470703125,121.3124771118164,0.04516177624464035,75.97523498535156,1.222904920578003,5.592257976531982
8183,100,1,5,206800.8251953125,2837.24462890625,175.3019256591797,0.07883691042661667,75.7286605834961,1.4102485179901123,5.372340679168701
8183,100,0,4,216387.880859375,3135.38037109375,117.51040649414062,0.043439336121082306,75.98609161376953,1.2204184532165527,5.661805152893066
8183,100,2,6,184902.171875,2463.14697265625,264.6577453613281,0.1356811821460724,75.31147766113281,1.6992055177688599,5.0887131690979
8183,100,1,5,204875.58984375,2907.0986328125,169.4994659423828,0.07542799413204193,75.75205993652344,1.4024465084075928,5.442415714263916
8183,100,3,7,149717.4912109375,1935.480224609375,437.9659423828125,0.2145153284072876,76.44198608398438,2.229012966156006,4.693521022796631
8183,100,2,6,184131.322265625,2534.68603515625,254.6709442138672,0.12903225421905518,75.33908081054688,1.6818344593048096,5.155185222625732
8183,100,4,8,105330.18286132812,1218.850830078125,1118.2135009765625,0.5861603021621704,76.76933288574219,3.8177926540374756,4.169288158416748
8183,100,3,7,150037.67138671875,2000.6219482421875,420.17138671875,0.20328260958194733,76.47200012207031,2.200808048248291,4.763516902923584
8183,100,4,8,107042.505859375,1272.01513671875,1076.564697265625,0.5569602251052856,76.7626953125,3.784184217453003,4.249396324157715
8183,100,0,4,215545.45556640625,3108.79296875,102.1790771484375,0.03921791911125183,76.03108978271484,1.1281850337982178,5.612036228179932
8183,100,1,5,205265.876953125,2906.774169921875,149.18092346191406,0.06848455965518951,75.81558227539062,1.3055006265640259,5.418252944946289
8183,100,2,6,185684.923828125,2565.107421875,225.61453247070312,0.11800095438957214,75.39532470703125,1.5709408521652222,5.152919292449951
8183,100,3,7,152661.5625,2052.1025390625,370.6125183105469,0.18363113701343536,76.5158920288086,2.0431318283081055,4.785501480102539
8183,100,4,8,111034.04321289062,1371.37890625,957.6416625976562,0.5043665766716003,76.65756225585938,3.5145273208618164,4.311432361602783
8295,100,0,4,222135.99609375,3129.07470703125,122.97129821777344,0.045749686658382416,75.95794677734375,1.2149103879928589,5.659091472625732
8295,100,1,5,209705.3203125,2903.85400390625,177.6173095703125,0.0798567682504654,75.70633697509766,1.413439154624939,5.441505432128906
8295,100,0,4,219566.13671875,3182.285888671875,119.21138000488281,0.044068798422813416,75.96910858154297,1.2086752653121948,5.719273567199707
8295,100,2,6,187470.73974609375,2523.00634765625,268.11041259765625,0.13737109303474426,75.28832244873047,1.7118278741836548,5.151639461517334
8295,100,1,5,207849.4130859375,2964.1552734375,171.83372497558594,0.07644958049058914,75.73015594482422,1.4019097089767456,5.5080437660217285
8295,100,3,7,151821.93017578125,1980.7864990234375,443.48785400390625,0.21712356805801392,76.42205810546875,2.2569639682769775,4.75090217590332
8295,100,2,6,186765.943359375,2588.07763671875,258.09161376953125,0.13069133460521698,75.31623077392578,1.69133722782135,5.219388484954834
8295,100,4,8,106873.87646484375,1244.3753662109375,1130.59423828125,0.5924088954925537,76.76162719726562,3.84304141998291,4.218400001525879
8295,100,3,7,152196.33251953125,2047.1663818359375,425.59912109375,0.20579957962036133,76.45285034179688,2.220132350921631,4.825852394104004
8295,100,4,8,108598.6767578125,1306.267822265625,1088.903564453125,0.5630605816841125,76.75804138183594,3.8122146129608154,4.306632995605469
8295,100,0,4,218665.4287109375,3128.0517578125,103.61602783203125,0.03975367918610573,76.0145034790039,1.111093521118164,5.636982440948486
8295,100,1,5,208196.80859375,2937.61865234375,151.19677734375,0.06938738375902176,75.79423522949219,1.298483967781067,5.445589065551758
8295,100,2,6,188294.27734375,2578.84619140625,228.6005859375,0.11949657648801804,75.37255859375,1.565689206123352,5.177435398101807
8295,100,3,7,154853.45947265625,2069.158203125,375.2813720703125,0.18585526943206787,76.4974594116211,2.047520160675049,4.8072357177734375
8295,100,4,8,112731.44091796875,1383.1998291015625,968.3295288085938,0.5097073912620544,76.65144348144531,3.4854300022125244,4.326934337615967
8400,100,0,4,225292.587890625,3162.539794921875,124.6995620727539,0.04637398570775986,75.94158935546875,1.2340785264968872,5.705045223236084
8400,100,0,4,222796.1181640625,3231.09521484375,120.938720703125,0.04469015449285507,75.95354461669922,1.2296295166015625,5.76840877532959
8400,100,1,5,212642.01171875,2935.64111328125,180.0036163330078,0.080882728099823,75.68441772460938,1.4316073656082153,5.480483055114746
8400,100,1,5,210857.8671875,2995.162841796875,174.18740844726562,0.07745108753442764,75.70893096923828,1.4192413091659546,5.543908596038818
8400,100,2,6,190044.4755859375,2538.02099609375,271.54949951171875,0.13902580738067627,75.26570892333984,1.7255491018295288,5.178645610809326
8400,100,2,6,189419.6767578125,2596.7548828125,261.471435546875,0.1323004961013794,75.29415893554688,1.7006994485855103,5.242944240570068
8400,100,3,7,153930.849609375,1994.8243408203125,449.0058288574219,0.21972118318080902,76.40264892578125,2.2772927284240723,4.77266263961792
8400,100,3,7,154405.7890625,2054.5791015625,431.02069091796875,0.20828789472579956,76.43480682373047,2.2350785732269287,4.845251560211182
8400,100,4,8,108401.2880859375,1241.0533447265625,1143.4580078125,0.5988873839378357,76.75604248046875,3.88692045211792,4.236921310424805
8400,100,4,8,110236.791015625,1304.5592041015625,1101.597900390625,0.5693256855010986,76.7555923461914,3.8383798599243164,4.322983741760254
8400,100,0,4,221833.181640625,3176.5029296875,105.07701873779297,0.040278468281030655,75.9990005493164,1.1311414241790771,5.685164451599121
8400,100,1,5,211164.33984375,2969.58349609375,153.23585510253906,0.07027672231197357,75.77314758300781,1.3142942190170288,5.483767509460449
8400,100,2,6,190929.8671875,2603.4150390625,231.59454345703125,0.1209603101015091,75.35102844238281,1.5813027620315552,5.207142353057861
8400,100,3,7,157029.96484375,2088.872802734375,379.93328857421875,0.18804478645324707,76.47944641113281,2.0702598094940186,4.833115100860596
8400,100,4,8,114312.78369140625,1393.2352294921875,979.26220703125,0.5152056813240051,76.64672088623047,3.5562257766723633,4.350985527038574
8502,100,0,4,226015.12741088867,3214.037353515625,122.66767883300781,0.04529824107885361,75.93732452392578,1.2316834926605225,5.757719039916992
8502,100,1,5,213871.12619018555,2990.150146484375,176.53903198242188,0.07844704389572144,75.6874771118164,1.417224645614624,5.534766674041748
8502,100,0,4,228466.91186523438,3173.041015625,126.41288757324219,0.04696526378393173,75.9250259399414,1.2404066324234009,5.707528591156006
8502,100,2,6,192090.25631713867,2599.1044921875,264.87115478515625,0.1339084506034851,75.27251434326172,1.7007883787155151,5.242054462432861
8502,100,1,5,215584.32427978516,2925.311767578125,182.3368682861328,0.08187258243560791,75.66210174560547,1.4270888566970825,5.473583221435547
8502,100,3,7,156615.83981323242,2047.155517578125,436.44500732421875,0.2107933759689331,76.41658782958984,2.2263641357421875,4.842124938964844
8502,100,2,6,192661.87799072266,2543.78271484375,275.042236328125,0.14071330428123474,75.24298858642578,1.72451651096344,5.174561023712158
8502,100,4,8,111804.3413696289,1292.1309814453125,1114.10546875,0.5755014419555664,76.7542724609375,3.837707996368408,4.311735153198242
8502,100,3,7,156084.35916137695,1988.934814453125,454.581787109375,0.22234013676643372,76.38216400146484,2.267805576324463,4.768316745758057
8502,100,4,8,109879.22106933594,1232.48486328125,1155.951904296875,0.6051866412162781,76.7513198852539,3.8676798343658447,4.224843502044678
8502,100,0,4,224990.89700317383,3161.918212890625,106.59188842773438,0.040839508175849915,75.98289489746094,1.1349750757217407,5.678865909576416
8502,100,1,5,214122.0555267334,2949.55517578125,155.283447265625,0.07117225974798203,75.7520980834961,1.3094426393508911,5.474206447601318
8502,100,2,6,193576.53106689453,2595.28173828125,234.6070098876953,0.12242685258388519,75.32936096191406,1.5821795463562012,5.202098369598389
8606,100,0,4,229356.970703125,3339.5380859375,124.43404388427734,0.045884162187576294,75.92179870605469,1.2571204900741577,5.871100902557373
8502,100,3,7,159229.81643676758,2068.05224609375,384.6893310546875,0.1902768313884735,76.46060943603516,2.0691537857055664,4.823372840881348
8606,100,1,5,216968.78833007812,3092.49951171875,178.90786743164062,0.07942399382591248,75.66648864746094,1.4421019554138184,5.635021686553955
8502,100,4,8,115985.01378631592,1358.9697265625,990.0786743164062,0.5206024646759033,76.6404037475586,3.538325548171997,4.326761245727539
8606,100,2,6,194804.77221679688,2690.97216796875,268.31170654296875,0.13551108539104462,75.25091552734375,1.730086326599121,5.33200740814209
8606,100,3,7,158803.16015625,2129.45068359375,441.9158935546875,0.2132897675037384,76.39922332763672,2.264303207397461,4.923330307006836
8606,100,4,8,113429.06713867188,1347.13818359375,1127.014892578125,0.5818330645561218,76.75260162353516,3.883284568786621,4.393565654754639
8606,100,0,4,231738.08129882812,3268.556640625,128.17282104492188,0.04756084084510803,75.90877532958984,1.2602866888046265,5.806217670440674
8606,100,1,5,218604.26953125,3013.337890625,184.73065185546875,0.08288310468196869,75.64094543457031,1.4473135471343994,5.562644958496094
8606,100,2,6,195300.42456054688,2607.751708984375,278.53997802734375,0.14238911867141724,75.22024536132812,1.7428802251815796,5.2539777755737305
8606,100,3,7,158200.10864257812,2040.1014404296875,460.24224853515625,0.22497624158859253,76.36296081542969,2.280707836151123,4.839130401611328
8606,100,4,8,111459.76745605469,1278.6278076171875,1169.131591796875,0.6118123531341553,76.7470474243164,3.892537832260132,4.296311378479004
8606,100,0,4,228255.00732421875,3261.3046875,108.07229614257812,0.041341572999954224,75.96751403808594,1.1542609930038452,5.73603630065918
8606,100,1,5,217175.298828125,3041.31005859375,157.32965087890625,0.07204368710517883,75.73213958740234,1.3323585987091064,5.529948711395264
8606,100,2,6,196296.42211914062,2673.86962890625,237.60043334960938,0.1238725483417511,75.30780792236328,1.604334831237793,5.254519939422607
8708,100,0,4,232583.98046875,3227.5087890625,126.21990203857422,0.04653917998075485,75.90631103515625,1.232492446899414,5.766334533691406
8606,100,3,7,161495.96630859375,2141.4482421875,389.4300231933594,0.1924741268157959,76.44258880615234,2.0942933559417725,4.877799987792969
8708,100,1,5,219972.083984375,2980.759765625,181.3452606201172,0.08046963810920715,75.64559173583984,1.4221103191375732,5.542155742645264
8606,100,4,8,117718.8212890625,1419.978271484375,1001.4225463867188,0.5262418389320374,76.63514709472656,3.5955238342285156,4.388967037200928
8708,100,2,6,197470.79931640625,2599.35791015625,271.7200927734375,0.13713139295578003,75.22978210449219,1.7052485942840576,5.243414402008057
8708,100,3,7,160966.3740234375,2049.787109375,447.27734375,0.21574509143829346,76.38140869140625,2.250018835067749,4.83480167388916
8708,100,4,8,114973.73583984375,1281.3040771484375,1139.15380859375,0.5877920389175415,76.75419616699219,3.881227970123291,4.2945098876953125
8708,100,0,4,234907.9677734375,3176.082275390625,129.95587158203125,0.04821067303419113,75.89282989501953,1.2384003400802612,5.716117858886719
8708,100,1,5,221551.064453125,2933.998046875,187.17257690429688,0.08394522964954376,75.61959838867188,1.4365254640579224,5.489360332489014
8708,100,2,6,197889.3291015625,2543.766845703125,282.02557373046875,0.14406965672969818,75.19852447509766,1.7288504838943481,5.183626651763916
8708,100,3,7,160280.85888671875,1987.1988525390625,465.7573547363281,0.2275484800338745,76.3453140258789,2.2853236198425293,4.767016410827637
8708,100,4,8,112946.8291015625,1221.166015625,1181.805419921875,0.6181880235671997,76.74683380126953,3.8928959369659424,4.2147088050842285
8816,100,0,4,235919.9306640625,3332.556396484375,127.98164367675781,0.047165051102638245,75.89057922363281,1.2429301738739014,5.862595081329346
8816,100,1,5,223088.0380859375,3095.697265625,183.74807739257812,0.08150865137577057,75.62486267089844,1.4295883178710938,5.642978191375732
8816,100,2,6,200243.828125,2698.796630859375,275.24310302734375,0.1388149857521057,75.20780181884766,1.7220242023468018,5.350220680236816
8816,100,3,7,163359.560546875,2147.02783203125,453.0643310546875,0.21840965747833252,76.36205291748047,2.2655508518218994,4.951996326446533
8708,100,0,4,231442.66796875,3195.118896484375,109.60762786865234,0.041913315653800964,75.95174407958984,1.1389458179473877,5.696744441986084
8816,100,4,8,116744.28369140625,1358.54638671875,1152.3499755859375,0.5942685008049011,76.7479019165039,3.876466751098633,4.416478157043457
8708,100,1,5,220158.50830078125,2975.75732421875,159.4517822265625,0.07297563552856445,75.71141815185547,1.3238766193389893,5.496962070465088
8708,100,2,6,198968.60986328125,2619.2216796875,240.63250732421875,0.1253526657819748,75.28640747070312,1.590649127960205,5.2226409912109375
8708,100,3,7,163694.78759765625,2086.222412109375,394.2110595703125,0.19469542801380157,76.42446899414062,2.089647054672241,4.842726230621338
8708,100,4,8,119380.9228515625,1367.52685546875,1012.4525146484375,0.5317407250404358,76.63194274902344,3.5942063331604004,4.34363317489624
8816,100,0,4,238141.263671875,3232.88720703125,131.65069580078125,0.048796169459819794,75.87673950195312,1.2401987314224243,5.728501319885254
8816,100,1,5,224566.2392578125,3000.691162109375,189.5198516845703,0.08497089147567749,75.59819793701172,1.4311997890472412,5.514670372009277
8816,100,2,6,200546.65869140625,2607.349853515625,285.595458984375,0.14580856263637543,75.17581939697266,1.7368398904800415,5.2219462394714355
8816,100,3,7,162559.25537109375,2050.991455078125,471.51715087890625,0.2302672266960144,76.3253402709961,2.2848801612854004,4.823288917541504
8816,100,4,8,114606.68725585938,1277.837646484375,1194.71044921875,0.6246889233589172,76.74125671386719,3.8973257541656494,4.281524658203125
8918,100,0,4,239275.6123046875,3337.531494140625,129.7600555419922,0.047795310616493225,75.87542724609375,1.252834439277649,5.86773157119751
8918,100,1,5,226224.37109375,3097.079345703125,186.17486572265625,0.08253563940525055,75.60480499267578,1.4432204961776733,5.6423020362854
8918,100,2,6,203020.41015625,2703.202880859375,278.72125244140625,0.14046233892440796,75.18782806396484,1.7274953126907349,5.3431077003479
8918,100,3,7,165659.43359375,2138.985107421875,458.571044921875,0.22093850374221802,76.3460464477539,2.268324136734009,4.940505027770996
8918,100,4,8,118494.28515625,1356.17138671875,1165.093994140625,0.6005204916000366,76.7520523071289,3.9058241844177246,4.411889553070068
8816,100,0,4,234660.4189453125,3220.90771484375,111.10784912109375,0.042465511709451675,75.93595886230469,1.132888674736023,5.730616092681885
8816,100,1,5,223189.8017578125,3015.358642578125,161.52354431152344,0.0739007517695427,75.69104766845703,1.3120136260986328,5.534014701843262
8816,100,2,6,201694.9150390625,2652.7490234375,243.71868896484375,0.12687429785728455,75.2647933959961,1.587066411972046,5.263979434967041
8816,100,3,7,166010.59521484375,2124.560546875,399.06427001953125,0.1969856321811676,76.40628814697266,2.078683614730835,4.886885643005371
8816,100,4,8,121112.78369140625,1403.61376953125,1023.518798828125,0.5372533798217773,76.62691497802734,3.5645437240600586,4.392391681671143
8918,100,0,4,241393.41796875,3241.208984375,133.39991760253906,0.049415502697229385,75.86087036132812,1.250957727432251,5.784804344177246
8918,100,1,5,227598.435546875,3008.833984375,191.95855712890625,0.08601927757263184,75.57743835449219,1.4471323490142822,5.55651330947876
8918,100,2,6,203211.2119140625,2603.32275390625,289.1002502441406,0.14749360084533691,75.15410614013672,1.7365295886993408,5.249422550201416
8918,100,3,7,164714.630859375,2040.894287109375,477.0334777832031,0.23285454511642456,76.30801391601562,2.277693510055542,4.830391883850098
8918,100,4,8,116226.9248046875,1275.770263671875,1207.5445556640625,0.6311147212982178,76.74109649658203,3.8873462677001953,4.291499137878418
9020,100,0,4,242692.134765625,3404.759033203125,131.55369567871094,0.04842483252286911,75.86009979248047,1.2655647993087769,5.935874938964844
9020,100,1,5,229407.748046875,3151.72265625,188.70477294921875,0.0836152508854866,75.58442687988281,1.4602835178375244,5.701365947723389
9020,100,2,6,205847.279296875,2742.5615234375,282.3597412109375,0.1421850025653839,75.16655731201172,1.75465726852417,5.397407054901123
9020,100,3,7,168032.55224609375,2164.1845703125,464.47930908203125,0.22366401553153992,76.32881164550781,2.2995333671569824,4.98350191116333
9020,100,4,8,120279.5830078125,1359.80224609375,1178.5367431640625,0.6070929765701294,76.75299835205078,3.9363772869110107,4.435781955718994
8918,100,0,4,237910.7412109375,3243.79248046875,112.61727905273438,0.0430089607834816,75.92082214355469,1.1470983028411865,5.752853870391846
8918,100,1,5,226248.1171875,3034.65478515625,163.61782836914062,0.07481008768081665,75.67125701904297,1.3283921480178833,5.550055980682373
8918,100,2,6,204417.0400390625,2667.70947265625,246.7586669921875,0.12835930287837982,75.24432373046875,1.5955133438110352,5.270369529724121
9020,100,0,4,244722.5146484375,3325.472412109375,135.2104949951172,0.050064567476511,75.84556579589844,1.2663527727127075,5.829771518707275
8918,100,3,7,168230.0615234375,2132.14697265625,403.8349609375,0.19921554625034332,76.38935089111328,2.09171462059021,4.890343189239502
9020,100,1,5,230686.7841796875,3071.59765625,194.4862823486328,0.0871124118566513,75.55667877197266,1.466964602470398,5.598476409912109
8918,100,4,8,122837.1376953125,1405.79345703125,1034.693359375,0.5428364276885986,76.62458801269531,3.601717710494995,4.397418022155762
9020,100,2,6,205932.1708984375,2657.760986328125,292.7287902832031,0.14922413229942322,75.13243865966797,1.7718344926834106,5.292513370513916
9020,100,3,7,166963.259765625,2074.29296875,482.835693359375,0.2355533242225647,76.2896728515625,2.330254077911377,4.872475624084473
9020,100,4,8,117849.11474609375,1290.38916015625,1220.8392333984375,0.6377302408218384,76.73981475830078,3.967031478881836,4.315677165985107
9122,100,0,4,245960.37060546875,3262.845703125,133.26039123535156,0.04903964698314667,75.84481048583984,1.2266608476638794,5.78212833404541
9122,100,1,5,232446.00341796875,3015.8916015625,191.07046508789062,0.08464129269123077,75.564208984375,1.4235215187072754,5.562330722808838
9122,100,2,6,208544.28881835938,2630.886962890625,285.8325500488281,0.1438625156879425,75.14578247070312,1.7138255834579468,5.262757301330566
9122,100,3,7,170233.19213867188,2080.498779296875,469.9774475097656,0.22621512413024902,76.31212615966797,2.249006748199463,4.861659049987793
9122,100,4,8,121926.16064453125,1303.8255615234375,1190.8076171875,0.6131470203399658,76.75563049316406,3.8848211765289307,4.3354172706604
9122,100,0,4,247945.70849609375,3223.18798828125,136.9217987060547,0.05067065358161926,75.829833984375,1.2367258071899414,5.743035316467285
9020,100,0,4,241226.8232421875,3311.547607421875,114.14414978027344,0.04356657341122627,75.90563201904297,1.1589109897613525,5.7847185134887695
9122,100,1,5,233685.80200195312,2984.285400390625,196.91061401367188,0.08817213773727417,75.53607177734375,1.4445087909698486,5.523016929626465
9020,100,1,5,229348.2314453125,3084.10400390625,165.79940795898438,0.07577109336853027,75.65128326416016,1.3459804058074951,5.577454090118408
9122,100,2,6,208573.62548828125,2582.49462890625,296.26837158203125,0.15095382928848267,75.11074829101562,1.7400310039520264,5.217844009399414
9020,100,2,6,207184.775390625,2707.77099609375,249.8793182373047,0.12986984848976135,75.22311401367188,1.6273322105407715,5.2988715171813965
9122,100,3,7,169122.060546875,2017.8145751953125,488.5301208496094,0.23823213577270508,76.27183532714844,2.293900489807129,4.804455280303955
9020,100,3,7,170554.04296875,2158.376708984375,408.79608154296875,0.2015443742275238,76.3719482421875,2.1297829151153564,4.91682767868042
9122,100,4,8,119303.96215820312,1245.3521728515625,1233.6549072265625,0.6441714763641357,76.73809051513672,3.929006814956665,4.255469799041748
9020,100,4,8,124624.65087890625,1417.957275390625,1046.257080078125,0.5485846996307373,76.62120819091797,3.656832456588745,4.413931369781494
9224,100,0,4,249404.40869140625,3430.60986328125,135.05563354492188,0.04967334866523743,75.82915496826172,1.2633084058761597,5.955784797668457
9224,100,1,5,235655.6298828125,3187.677001953125,193.54473876953125,0.08569270372390747,75.5438003540039,1.4587247371673584,5.731016159057617
9224,100,2,6,211364.48876953125,2771.04638671875,289.41680908203125,0.14555463194847107,75.12425994873047,1.7512696981430054,5.424043655395508
9224,100,3,7,172549.08642578125,2195.74560546875,475.7309875488281,0.2288561910390854,76.29390716552734,2.290937900543213,5.010921955108643
9224,100,4,8,123566.57080078125,1386.236328125,1203.7781982421875,0.6195389032363892,76.75323486328125,3.9504451751708984,4.464974403381348
9224,100,0,4,251317.5791015625,3367.279052734375,138.73109436035156,0.051311980932950974,75.81399536132812,1.2691395282745361,5.899850845336914
9224,100,1,5,236810.12353515625,3112.80908203125,199.42831420898438,0.08925681561231613,75.5149154663086,1.4682024717330933,5.66320276260376
9224,100,2,6,211311.13232421875,2685.9541015625,299.96795654296875,0.15274621546268463,75.0888442993164,1.771438717842102,5.344915866851807
9224,100,3,7,171310.14526367188,2095.81005859375,494.2967529296875,0.24093690514564514,76.25325775146484,2.3213565349578857,4.910102367401123
9224,100,4,8,120836.10546875,1299.891357421875,1246.682373046875,0.650749146938324,76.73410034179688,3.9652318954467773,4.348135471343994
9122,100,0,4,244423.15869140625,3199.58740234375,115.61071014404297,0.044109418988227844,75.89016723632812,1.1267541646957397,5.6905694007873535
9122,100,1,5,232335.50366210938,2985.766357421875,167.86370849609375,0.07668793946504593,75.63136291503906,1.3190444707870483,5.49216890335083
9122,100,2,6,209843.76904296875,2620.697998046875,252.9116668701172,0.13137605786323547,75.20179748535156,1.591200590133667,5.216743469238281
9122,100,3,7,172711.74365234375,2087.177490234375,413.5476989746094,0.20377057790756226,76.35472106933594,2.089010238647461,4.837918758392334
9122,100,4,8,126058.44482421875,1362.1690673828125,1056.9049072265625,0.5538848638534546,76.61813354492188,3.6048238277435303,4.341250419616699
9329,100,0,4,252798.6767578125,3385.162109375,136.87942504882812,0.05034685134887695,75.81417083740234,1.2611640691757202,5.917166709899902
9329,100,1,5,238815.2919921875,3134.2236328125,195.98744201660156,0.08674302697181702,75.52352142333984,1.4417346715927124,5.686223030090332
9329,100,2,6,214181.71826171875,2730.388671875,293.00042724609375,0.14726965129375458,75.10366821289062,1.7337249517440796,5.383673191070557
9329,100,3,7,174884.44189453125,2158.879638671875,481.35748291015625,0.23146653175354004,76.27770233154297,2.2676587104797363,4.970644950866699
9329,100,4,8,125272.90771484375,1356.121337890625,1216.58837890625,0.625832200050354,76.75530242919922,3.9096570014953613,4.432916641235352
9329,100,0,4,254678.5166015625,3357.888427734375,140.57308959960938,0.0519985556602478,75.7988052368164,1.2735730409622192,5.889610290527344
9329,100,1,5,239916.4853515625,3097.042236328125,201.91668701171875,0.0903402790427208,75.49436950683594,1.4593825340270996,5.648115158081055
9329,100,2,6,214050.08984375,2681.7607421875,303.63446044921875,0.1545417457818985,75.06777954101562,1.7589519023895264,5.3358635902404785
9329,100,3,7,173553.20263671875,2090.78466796875,500.09979248046875,0.24366620182991028,76.23603057861328,2.3079018592834473,4.9149956703186035
9329,100,4,8,122580.08740234375,1304.247802734375,1260.12158203125,0.6575354337692261,76.73397064208984,3.9375295639038086,4.366000652313232
9224,100,0,4,247786.83935546875,3358.88623046875,117.13720703125,0.04465145245194435,75.87471008300781,1.1604499816894531,5.857747554779053
9224,100,1,5,235500.9267578125,3143.8447265625,169.99777221679688,0.07761699706315994,75.61101531982422,1.3478360176086426,5.656397342681885
9224,100,2,6,212674.58203125,2770.991455078125,256.0511474609375,0.1329086422920227,75.18051147460938,1.631017804145813,5.375161170959473
9224,100,3,7,175070.54833984375,2217.59423828125,418.5311279296875,0.2061140090227127,76.33672332763672,2.1273725032806396,4.986423492431641
9224,100,4,8,127896.52783203125,1457.6962890625,1068.6033935546875,0.5597090125083923,76.6125259399414,3.650766372680664,4.4787445068359375
9435,100,0,4,256208.3095703125,3397.6875,138.703857421875,0.050994910299777985,75.79854583740234,1.2718580961227417,5.926590442657471
9435,100,1,5,241972.7001953125,3136.421875,198.4873046875,0.08780492842197418,75.5033950805664,1.4583826065063477,5.687835693359375
9435,100,2,6,216938.9599609375,2724.08203125,296.57305908203125,0.1489480584859848,75.0832290649414,1.745658040046692,5.377278804779053
9435,100,3,7,177178.5166015625,2158.43310546875,487.1930847167969,0.23414450883865356,76.26129913330078,2.3005053997039795,4.972336292266846
9435,100,4,8,127117.21435546875,1342.903076171875,1229.951416015625,0.6324156522750854,76.75843048095703,3.9739036560058594,4.429376125335693
9435,100,0,4,258007.40625,3324.906494140625,142.37548828125,0.05262942239642143,75.78280639648438,1.2743805646896362,5.851715087890625
9435,100,1,5,242995.7685546875,3066.04638671875,204.39691162109375,0.09140665829181671,75.4734878540039,1.4670604467391968,5.612714767456055
9435,100,2,6,216745.5537109375,2649.64501953125,307.2708740234375,0.15628165006637573,75.04658508300781,1.7675358057022095,5.300765037536621
9435,100,3,7,175772.37158203125,2075.259033203125,506.025146484375,0.24645684659481049,76.21998596191406,2.3427681922912598,4.888033390045166
9435,100,4,8,124254.65771484375,1268.778076171875,1273.51708984375,0.6643064618110657,76.73709106445312,4.005753040313721,4.3221564292907715
